AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
20075,VW,9224C,Aeromar C. Por A.,BQ,9224C,Aeromar C. Por A.,224,0,0,International,7/1/93,12/31/94
20076,TXY,38255,Texas Airways,TXY,38255,Texas Airways,10,1,6,Domestic,3/1/95,9/30/02
20077,WD,9238E,Halisa Air,WD,9238E,Halisa Air,238,0,0,International,4/1/95,3/31/97
20078,W7,6922,Western Pacific Airlines,W7,6922,Western Pacific Airlines,10,2,2,Domestic,4/1/95,1/31/98
20079,BTQ,9316D,Brasair Transportes Aereos,BTQ,9316D,Brasair Transportes Aereos,316,0,0,International,4/1/95,2/28/98
20080,HY,9788A,Uzbekistan Airways,HY,9788A,Uzbekistan Airways,788,0,0,International,4/1/95,
20081,DFS,38253,Downeast Flying Service,DFS,38253,Downeast Flying Service,10,1,6,Domestic,6/1/95,9/30/02
20082,PNS,38256,Pine State Airlines,PNS,38256,Pine State Airlines,10,1,6,Domestic,6/1/95,9/30/02
20083,SUA,38254,Sunshine Airlines,SUA,38254,Sunshine Airlines,10,1,6,Domestic,6/1/95,9/30/02
20084,AP,6075,Aspen Airways Inc.,APN,6075,Aspen Airways Inc.,10,1,1,Domestic,1/1/60,4/30/91
20084,APN,37991,Aspen Airways Inc.,APN,37991,Aspen Airways Inc.,10,1,6,Domestic,5/1/91,9/30/02
20085,AP,9148P,Aeromexpress,QO,9148P,Aeromexpress,148,0,0,International,6/1/94,5/31/95
20085,QO,9148P,Aeromexpress,QO,9148P,Aeromexpress,148,0,0,International,6/1/95,
20086,T3,6898,Tristar Airlines Inc.,T3,6898,Tristar Airlines Inc.,10,1,1,Domestic,7/1/95,1/31/97
20087,SXP,38258,Sierra Expressway,SXP,38258,Sierra Expressway,10,1,6,Domestic,9/1/95,9/30/02
20088,FF,16881,Tower Air Inc.,FF,16881,Tower Air Inc.,10,2,2,Latin America,10/1/95,9/30/00
20088,FF,16880,Tower Air Inc.,FF,16880,Tower Air Inc.,10,2,2,Atlantic,11/1/83,9/30/00
20088,FF,6855,Tower Air Inc.,FF,6855,Tower Air Inc.,10,2,2,Domestic,10/1/95,5/31/00
20089,FS,9303C,Serv De Trans Aereos Fuegui,FS,9303C,Serv De Trans Aereos Fuegui,303,0,0,International,10/1/95,11/30/01
20089,SXQ,9303C,Serv De Trans Aereos Fuegui,FS,9303C,Serv De Trans Aereos Fuegui,303,0,0,International,6/1/87,9/30/95
20090,QN,9900V,Royal Air,QN,9900V,Royal Air,900,0,0,International,11/1/95,4/30/01
20091,7B,9770A,Krasair,7B,9770A,Krasair,770,0,0,International,11/1/95,
20092,MLX,38259,Merlin Express,MLX,38259,Merlin Express,10,1,6,Domestic,12/1/95,9/30/02
20093,CTQ,6175,Custom Air Transport,CTQ,6175,Custom Air Transport,10,1,1,Domestic,1/1/06,9/30/07
20093,CTQ,6175,Custom Air Transport,CTQ,6175,Custom Air Transport,10,1,4,Domestic,12/1/95,12/31/05
20094,LF,6680,Jettrain Airlines,LF (1),6680,Jettrain Airlines,10,1,1,Domestic,1/1/96,2/28/97
20095,WO,16932,World Airways Inc.,WO,16932,World Airways Inc.,10,2,2,International,1/1/79,12/31/95
20095,WO,16931,World Airways Inc.,WO,16931,World Airways Inc.,10,2,2,International,1/1/96,3/31/14
20095,WO,16930,World Airways Inc.,WO,16930,World Airways Inc.,10,2,2,Atlantic,6/1/80,9/30/86
20095,WO,6930,World Airways Inc.,WO,6930,World Airways Inc.,10,2,2,Domestic,1/1/79,3/31/14
20095,WO,6929,World Airways Inc.,WO,6929,World Airways Inc.,10,2,2,System,1/1/79,12/31/85
20096,GJ,9148Q,Mexicargo,GJ (1),9148Q,Mexicargo,148,0,0,International,2/1/96,3/31/98
20097,OI,6753,Prestige Airways,OI,6753,Prestige Airways,10,1,1,Domestic,3/1/96,9/30/97
20097,OI,6753,Paradise Airways,OI,6753,Prestige Airways,10,1,1,Domestic,3/1/95,2/29/96
20098,EGJ,38260,Eagle Jet Charter,EGJ,38260,Eagle Jet Charter,10,1,6,Domestic,3/1/96,9/30/02
20099,6F,16697,Laker Airways Inc.,6F,16697,Laker Airways Inc.,10,1,1,International,4/1/96,12/31/00
20099,6F,6697,Laker Airways Inc.,6F,6697,Laker Airways Inc.,10,1,1,Domestic,4/1/96,12/31/00
20099,6F,6696,Laker Airways Inc.,6F,6696,Laker Airways Inc.,10,1,1,System,4/1/96,6/30/97
20100,PO,16759,Polar Air Cargo Airways,PO,16759,Polar Air Cargo Airways,10,2,2,Latin America,5/1/96,12/31/14
20100,PO,16758,Polar Air Cargo Airways,PO,16758,Polar Air Cargo Airways,10,2,2,Pacific,10/1/94,12/31/14
20100,PO,16757,Polar Air Cargo Airways,PO,16757,Polar Air Cargo Airways,10,2,2,Atlantic,5/1/96,12/31/14
20100,PO,6758,Polar Air Cargo Airways,PO,6758,Polar Air Cargo Airways,10,2,2,Domestic,10/1/94,12/31/14
20100,PO,16759,Polar Air Cargo Airways,PO,16759,Polar Air Cargo Airways,10,3,3,Latin America,1/1/15,
20100,PO,16758,Polar Air Cargo Airways,PO,16758,Polar Air Cargo Airways,10,3,3,Pacific,1/1/15,
20100,PO,16757,Polar Air Cargo Airways,PO,16757,Polar Air Cargo Airways,10,3,3,Atlantic,1/1/15,
20100,PO,6758,Polar Air Cargo Airways,PO,6758,Polar Air Cargo Airways,10,3,3,Domestic,1/1/15,
20101,SFQ,90119,Southern Frontier Air Trans,SFQ (1),90119,Southern Frontier Air Trans,900,0,0,International,7/1/81,12/31/89
20102,SFQ,16825,Sportsflight Airways Inc.,SFQ,16825,Pacific International Airlines Inc.,10,1,1,International,4/1/94,5/31/96
20102,SFQ,6825,Sportsflight Airways Inc.,SFQ,6825,Pacific International Airlines Inc.,10,1,1,Domestic,4/1/94,5/31/96
20102,SFQ,6824,Sportsflight Airways Inc.,SFQ,6824,Pacific International Airlines Inc.,10,1,1,System,4/1/94,5/31/96
20102,SFQ,16825,Pacific International Airlines Inc.,SFQ,16825,Pacific International Airlines Inc.,10,1,1,International,6/1/96,7/31/96
20102,SFQ,6825,Pacific International Airlines Inc.,SFQ,6825,Pacific International Airlines Inc.,10,1,1,Domestic,6/1/96,7/31/96
20102,SFQ,6824,Pacific International Airlines Inc.,SFQ,6824,Pacific International Airlines Inc.,10,1,1,System,6/1/96,7/31/96
20103,NEQ,9475D,North East Cargo Airlines,NEQ,9475D,North East Cargo Airlines,475,0,0,International,6/1/96,4/30/97
20104,UN,9475C,Transaero Airlines,UN,9475C,Transaero Airlines,475,0,0,International,10/1/10,10/31/15
20104,UN,9475C,Transaero Airlines,UN,9475C,Transaero Airlines,475,0,0,International,6/1/96,2/28/99
20105,EU,9337C,Empresa Ecuatoriana De Avia,EU,9337C,Ecuatoriana De Aviacion,337,0,0,International,7/1/81,9/30/93
20105,EU,9337C,Ecuatoriana De Aviacion,EU,9337C,Ecuatoriana De Aviacion,337,0,0,International,7/1/96,9/30/00
20106,SM,16853,Sunworld International Airlines,SM,16853,Sunworld International Airlines,10,1,4,International,7/1/96,12/31/05
20106,SM,6853,Sunworld International Airlines,SM,6853,Sunworld International Airlines,10,1,4,Domestic,7/1/96,12/31/05
20106,SM,6852,Sunworld International Airlines,SM,6852,Sunworld International Airlines,10,1,4,System,7/1/96,12/31/05
20107,FED,80029,Federal Express Corporation,FX,80029,Federal Express Corporation,10,7,7,Domestic,6/1/81,12/31/85
20107,FM,16197,Federal Express Corporation,FX,16197,Federal Express Corporation,10,3,3,Pacific,1/1/88,7/31/96
20107,FM,16196,Federal Express Corporation,FX,16196,Federal Express Corporation,10,3,3,Atlantic,1/1/86,7/31/96
20107,FM,16195,Federal Express Corporation,FX,16195,Federal Express Corporation,10,3,3,Latin America,8/1/89,7/31/96
20107,FM,6200,Federal Express Corporation,FX,6200,Federal Express Corporation,10,3,3,Domestic,1/1/86,7/31/96
20107,FX,16197,Federal Express Corporation,FX,16197,Federal Express Corporation,10,3,3,Pacific,8/1/96,
20107,FX,16196,Federal Express Corporation,FX,16196,Federal Express Corporation,10,3,3,Atlantic,8/1/96,
20107,FX,16195,Federal Express Corporation,FX,16195,Federal Express Corporation,10,3,3,Latin America,8/1/96,
20107,FX,6200,Federal Express Corporation,FX,6200,Federal Express Corporation,10,3,3,Domestic,8/1/96,
20108,HU,6721,Northern Air Cargo Inc.,NC,6721,Northern Air Cargo Inc.,1,1,1,Domestic,12/1/82,7/31/96
20108,NC,6721,Northern Air Cargo Inc.,NC,6721,Northern Air Cargo Inc.,1,1,1,Domestic,8/1/96,
20108,NC,11041,Northern Air Cargo Inc.,NC,11041,Northern Air Cargo Inc.,1,1,1,International,1/1/13,
20108,XAW,80041,Northern Air Cargo Inc.,NC,80041,Northern Air Cargo Inc.,1,7,7,Domestic,6/1/81,11/30/82
20109,TRQ,9484C,Transwede Airways Ab,TRQ,9484C,Blue Scandinavia Ab,484,0,0,International,6/1/87,10/31/96
20109,TRQ,9484C,Blue Scandinavia Ab,TRQ,9484C,Blue Scandinavia Ab,484,0,0,International,11/1/96,7/31/97
20110,AUQ,9488B,Antonov Design Bureau,ADB,9488B,Antonov Company,488,0,0,International,11/1/96,7/31/10
20110,ADB,9488B,Antonov Company,ADB,9488B,Antonov Company,488,0,0,International,8/1/10,
20111,DHQ,9162D,DHL Aero Expresso,DHQ,9162D,DHL Aero Expresso,162,0,0,International,11/1/96,
20112,MAV,38263,Maverick Airways,MAV,38263,Maverick Airways,10,1,6,Domestic,12/1/96,12/31/98
20113,GDW,38262,Golden West Airlines Inc.,GDW,38262,Golden West Airlines Inc.,10,1,6,Domestic,12/1/96,9/30/02
20114,CJQ,9259B,Air Caribbean,XC,9259B,Air Caribbean (1),259,0,0,International,7/1/81,12/31/96
20114,XC,9259B,Air Caribbean,XC,9259B,Air Caribbean (1),259,0,0,International,1/1/97,6/30/00
20115,AIC,30018,Air Caribbean,AIC,30018,Air Caribbean,10,1,6,Domestic,1/1/60,9/30/02
20116,2T,9900E,Canada 3000 Airlines Ltd.,2T,9900E,Canada 3000 Airlines Ltd.,900,0,0,International,1/1/97,8/31/01
20116,TTQ,9900E,Canada 3000 Airlines Ltd.,2T,9900E,Canada 3000 Airlines Ltd.,900,0,0,International,1/1/90,12/31/96
20117,Q7,9409D,Sobelair,Q7 (1),9409D,Sobelair,409,0,0,International,1/1/97,8/31/01
20118,ILL,30047,Air Illinois Inc.,UX (1),30047,Air Illinois Inc.,10,1,6,Domestic,1/1/60,12/31/82
20118,UX,6013,Air Illinois Inc.,UX (1),6013,Air Illinois Inc.,10,1,1,Domestic,1/1/83,2/29/84
20119,UX,9482A,Air Europa,UX,9482A,Air Europa,482,0,0,International,1/1/97,10/31/01
20119,UXQ,9482A,Air Europa,UX,9482A,Air Europa,482,0,0,International,12/1/88,12/31/96
20119,UX,9482A,Air Europa,UX,9482A,Air Europa,482,0,0,International,6/1/09,
20120,DE,9429A,Condor Flugdienst,DE,9429A,Condor Flugdienst,429,0,0,International,2/1/97,
20120,DFQ,9429A,Condor Flugdienst,DE,9429A,Condor Flugdienst,429,0,0,International,7/1/81,1/31/97
20121,LU,9224J,Air Atlantic Dominicana,LU,9224J,Air Atlantic Dominicana,224,0,0,International,3/1/97,11/30/98
20122,MTX,38264,Mountain Air Express,MTX,38264,Mountain Air Express,10,1,6,Domestic,3/1/97,12/31/98
20123,EVQ,9148H,Aeroejecutivo S.A.,SX (1),9148H,Aeroejecutivo S.A.,148,0,0,International,1/1/90,2/28/97
20123,SX,9148H,Aeroejecutivo S.A.,SX (1),9148H,Aeroejecutivo S.A.,148,0,0,International,3/1/97,1/31/00
20124,H2,9409E,City Bird,H2,9409E,City Bird,409,0,0,International,3/1/97,9/30/00
20125,PNQ,16768,Panagra Airways,PNQ,16768,Panagra Airways,10,1,1,International,3/1/97,10/31/00
20125,PNQ,6768,Panagra Airways,PNQ,6768,Panagra Airways,10,1,1,Domestic,3/1/97,7/31/00
20125,PNQ,6767,Panagra Airways,PNQ,6767,Panagra Airways,10,1,1,System,3/1/97,10/31/00
20126,GKQ,90045,Laker Airways,GKQ,90045,Laker Airways,493,0,0,International,7/1/81,12/31/89
20127,7Z,9204B,Lb Limited,7Z,9204B,Lb Limited,204,0,0,International,3/1/97,9/30/04
20127,7Z,9204B,Laker Airways,7Z,9204B,Lb Limited,204,0,0,International,5/1/92,2/28/97
20128,MT,9493Q,Flying Colours Airlines Ltd.,MT (1),9493Q,Flying Colours Airlines Ltd.,493,0,0,International,5/1/97,11/30/97
20129,1I,16792,Sky Trek International Airlines,1I,16792,Sky Trek International Airlines,10,1,1,International,6/1/97,3/31/00
20129,1I,6802,Sky Trek International Airlines,1I,6802,Sky Trek International Airlines,10,1,1,Domestic,6/1/97,3/31/00
20129,1I,6799,Sky Trek International Airlines,1I,6799,Sky Trek International Airlines,10,1,1,System,6/1/97,3/31/00
20130,MNA,38267,M & N Aviation,MNA,38267,M & N Aviation,10,1,6,Domestic,6/1/97,9/30/02
20131,JMA,38266,Jim Air Inc.,JMA,38266,Jim Air Inc.,10,1,6,Domestic,6/1/97,12/31/02
20132,CCD,30312,Cascade Airways Inc.,CZ (1),30312,Cascade Airways Inc.,10,1,6,Domestic,1/1/60,2/29/80
20132,CZ,6180,Cascade Airways Inc.,CZ (1),6180,Cascade Airways Inc.,10,1,1,Domestic,3/1/80,11/30/85
20133,CZ,9713C,China Southern Airlines,CZ,9713C,China Southern Airlines,713,0,0,International,6/1/97,
20134,B8,9243B,Caribbean Airline Company,JAQ,9243B,Jamaica Air Freighters,243,0,0,International,6/1/94,9/30/94
20134,JAQ,9243B,Jamaica Air Freighters,JAQ,9243B,Jamaica Air Freighters,243,0,0,International,8/1/97,3/31/00
20135,NET,38270,Nacnet,NET,38270,Nacnet,10,1,6,Domestic,9/1/97,12/31/00
20136,H5,9770B,Magadan Airlines,H5,9770B,Magadan Airlines,770,0,0,International,10/1/97,10/31/05
20137,JK,6734,Sunworld International Airways Inc.,JK (1),6734,Sunworld International Airways Inc.,10,1,1,Domestic,6/1/83,11/30/88
20138,JK,9482C,Spanair S.A.,JK,9482C,Spanair S.A.,482,0,0,International,6/1/91,11/30/95
20138,JK,9482C,Spanair S.A.,JK,9482C,Spanair S.A.,482,0,0,International,11/1/97,9/30/01
20139,CC,6009,Air Atlanta Inc.,CC (1),6009,Air Atlanta Inc.,10,1,1,Domestic,2/1/84,4/30/87
20140,CC,9439B,Air Atlanta Icelandic,CC,9439B,Air Atlanta Icelandic,439,0,0,International,11/1/97,
20141,AUX,38271,Austin Express Inc.,AUX,38271,Austin Express Inc.,10,1,6,Domestic,12/1/97,9/30/02
20142,8N,6205,Flagship Airlines Inc.,8N,6205,Flagship Airlines Inc.,10,2,2,Domestic,1/1/98,6/30/98
20142,FGS,38207,Flagship Airlines Inc.,8N,38207,Flagship Airlines Inc.,10,1,6,Domestic,9/1/91,12/31/97
20143,KP,6220,Kiwi International,KP,6220,Kiwi International,10,2,2,Domestic,1/1/98,12/31/00
20143,KP,6220,Kiwi International,KP,6220,Kiwi International,10,1,1,Domestic,9/1/92,12/31/97
20144,TX,9131B,Transportes Aereos Nacional,TX (1),9131B,Transportes Aereos Nacional,131,0,0,International,7/1/81,10/31/91
20145,OG,9235A,Air Guadeloupe,TX,9235A,Soc.Nouvelle Air Guadeloupe,235,0,0,International,12/1/91,1/31/93
20145,TX,9235A,Soc.Nouvelle Air Guadeloupe,TX,9235A,Soc.Nouvelle Air Guadeloupe,235,0,0,International,1/1/98,1/31/01
20146,SPQ,16797,Sun Pacific International,SPQ,16797,Sun Pacific International,10,1,4,International,3/1/96,12/31/97
20146,SPQ,6797,Sun Pacific International,SPQ,6797,Sun Pacific International,10,1,4,Domestic,3/1/96,12/31/97
20146,SPQ,6796,Sun Pacific International,SPQ,6796,Sun Pacific International,10,1,4,System,3/1/96,12/31/97
20146,SPQ,16797,Sun Pacific International,SPQ,16797,Sun Pacific International,10,1,1,International,1/1/98,5/31/01
20146,SPQ,6797,Sun Pacific International,SPQ,6797,Sun Pacific International,10,1,1,Domestic,1/1/98,5/31/01
20147,T9,16886,TransMeridian Airlines,T9,16886,TransMeridian Airlines,10,1,4,International,10/1/95,12/31/97
20147,T9,6886,TransMeridian Airlines,T9,6886,TransMeridian Airlines,10,1,4,Domestic,10/1/95,12/31/97
20147,T9,6885,TransMeridian Airlines,T9,6885,TransMeridian Airlines,10,1,4,System,10/1/95,12/31/97
20147,T9,16886,TransMeridian Airlines,T9,16886,TransMeridian Airlines,10,1,1,International,1/1/98,9/30/05
20147,T9,6886,TransMeridian Airlines,T9,6886,TransMeridian Airlines,10,1,1,Domestic,1/1/98,9/30/05
20148,MP,9461B,Martinair Holland N.V.,MP,9461B,Martinair Holland N.V.,461,0,0,International,1/1/98,
20148,MSQ,9461B,Martinair Holland N.V.,MP,9461B,Martinair Holland N.V.,461,0,0,International,3/1/86,12/31/97
20149,PRQ,16198,Florida West Airlines Inc.,PRQ,16198,Florida West Airlines Inc.,10,1,4,International,1/1/87,12/31/97
20149,PRQ,6746,Florida West Airlines Inc.,PRQ,6746,Florida West Airlines Inc.,10,1,4,System,1/1/87,12/31/97
20149,PRQ,6747,Florida West Airlines Inc.,PRQ,6747,Florida West Airlines Inc.,10,1,4,Domestic,1/1/87,12/31/97
20149,PRQ,16198,Florida West Airlines Inc.,PRQ,16198,Florida West Airlines Inc.,10,2,2,International,1/1/06,12/31/09
20149,PRQ,6747,Florida West Airlines Inc.,PRQ,6747,Florida West Airlines Inc.,10,2,2,Domestic,1/1/06,12/31/09
20149,PRQ,16198,Florida West Airlines Inc.,PRQ,16198,Florida West Airlines Inc.,10,1,1,International,1/1/98,12/31/05
20149,PRQ,6746,Florida West Airlines Inc.,PRQ,6746,Florida West Airlines Inc.,10,1,1,System,1/1/98,2/28/98
20149,PRQ,6747,Florida West Airlines Inc.,PRQ,6747,Florida West Airlines Inc.,10,1,1,Domestic,1/1/98,12/31/05
20149,PRQ,16198,Florida West Airlines Inc.,PRQ,16198,Florida West Airlines Inc.,10,1,1,International,1/1/10,3/31/17
20149,PRQ,6747,Florida West Airlines Inc.,PRQ,6747,Florida West Airlines Inc.,10,1,1,Domestic,1/1/10,3/31/17
20150,HQQ,9736H,Harlequin Air Corporation,HQQ,9736H,Harlequin Air Corporation,736,0,0,International,4/1/98,4/30/04
20151,JH,16052,Amerijet International,M6,16052,Amerijet International,10,1,1,Latin America,10/1/87,3/31/98
20151,JH,6052,Amerijet International,M6,6052,Amerijet International,10,1,1,Domestic,10/1/87,3/31/98
20151,JH,6051,Amerijet International,M6,6051,Amerijet International,10,1,1,System,10/1/87,12/31/88
20151,M6,16052,Amerijet International,M6,16052,Amerijet International,10,2,2,Latin America,1/1/07,
20151,M6,6052,Amerijet International,M6,6052,Amerijet International,10,2,2,Domestic,1/1/07,
20151,M6,16052,Amerijet International,M6,16052,Amerijet International,10,1,1,Latin America,4/1/98,12/31/06
20151,M6,6052,Amerijet International,M6,6052,Amerijet International,10,1,1,Domestic,4/1/98,12/31/06
20152,6A,9148R,Aviacsa Airlines,6A,9148R,Aviacsa Airlines,148,0,0,International,5/1/98,
20153,ET,9522A,Ethiopian Airlines,ET,9522A,Ethiopian Airlines,522,0,0,International,6/1/98,
20154,BGQ,9427J,Airbus Transport Internat'l,BGQ,9427J,Airbus Transport Internat'l,427,0,0,International,7/1/98,
20155,LV,9388H,Linea Aeropostal Venezolana,VH,9388H,Aeropostal Alas De Venezuel,388,0,0,International,1/1/90,7/31/94
20155,VH,9388H,Aeropostal Alas De Venezuel,VH,9388H,Aeropostal Alas De Venezuel,388,0,0,International,7/1/98,
20156,M3,9316E,ABSA-Aerolinhas Brasileiras,M3,9316E,ABSA-Aerolinhas Brasileiras,316,0,0,International,8/1/98,
20157,SO,9486C,Swiss World Airways,SO,9486C,Swiss World Airways,486,0,0,International,9/1/98,11/30/98
20158,AVC,38272,Av Center Inc.,AVC,38272,Av Center Inc.,10,1,6,Domestic,9/1/98,9/30/02
20159,XPA,38273,Express Air d/b/a Sunrise,XPA,38273,Express Air d/b/a Sunrise,10,1,6,Domestic,9/1/98,9/30/02
20160,BN,12120,Braniff Inc.,BN (1),12120,Braniff Inc.,10,3,3,Latin America,1/1/87,11/30/89
20160,BN,2120,Braniff Inc.,BN (1),2120,Braniff Inc.,10,3,3,Domestic,3/1/84,12/31/89
20161,BN,9429F,Britannia Airways GmbH,BN,9429F,Britannia Airways GmbH,429,0,0,International,11/1/98,7/31/99
20162,TN,9823A,Air Tahiti Nui,TN,9823A,Air Tahiti Nui,823,0,0,International,11/1/98,
20163,LXQ,9454C,Translux Intl Airlines,LXQ,9454C,Translux Intl Airlines,454,0,0,International,12/1/98,4/30/01
20164,ZA,6000,Accessair Holdings,ZA,6000,Accessair Holdings,10,1,1,Domestic,12/1/98,12/31/02
20165,5G,9224K,Queen Air,5G (1),9224K,Queen Air,224,0,0,International,12/1/98,10/31/00
20166,GFQ,16565,Gulf And Caribbean Cargo,GFQ,16565,Gulf And Caribbean Cargo,10,1,4,International,12/1/98,12/31/06
20166,GFQ,6565,Gulf And Caribbean Cargo,GFQ,6565,Gulf And Caribbean Cargo,10,1,4,Domestic,12/1/98,12/31/06
20166,GFQ,6564,Gulf And Caribbean Cargo,GFQ,6564,Gulf And Caribbean Cargo,10,1,4,System,12/1/98,12/31/06
20166,GFQ,16565,Gulf And Caribbean Cargo,GFQ,16565,Gulf And Caribbean Cargo,10,1,1,International,1/1/07,12/31/09
20166,GFQ,6565,Gulf And Caribbean Cargo,GFQ,6565,Gulf And Caribbean Cargo,10,1,1,Domestic,1/1/07,12/31/09
20166,GFQ,6564,Gulf And Caribbean Cargo,GFQ,6564,Gulf And Caribbean Cargo,10,1,1,System,1/1/07,12/31/09
20166,GFQ,16565,Gulf And Caribbean Cargo,GFQ,16565,Gulf And Caribbean Cargo,10,1,4,International,1/1/10,12/31/11
20166,GFQ,6565,Gulf And Caribbean Cargo,GFQ,6565,Gulf And Caribbean Cargo,10,1,4,Domestic,1/1/10,12/31/11
20166,GFQ,6564,Gulf And Caribbean Cargo,GFQ,6564,Gulf And Caribbean Cargo,10,1,4,System,1/1/10,12/31/11
20166,GFQ,16565,Gulf And Caribbean Cargo,GFQ,16565,Gulf And Caribbean Cargo,10,1,1,International,1/1/12,
20166,GFQ,6565,Gulf And Caribbean Cargo,GFQ,6565,Gulf And Caribbean Cargo,10,1,1,Domestic,1/1/12,
20167,JJ,9316F,Transportes Aeros Meridiona,JJ,9316F,Transportes Aeros Meridiona,316,0,0,International,12/1/98,
20168,W9,6290,Eastwind Airlines Inc.,W9,6290,Eastwind Airlines Inc.,10,1,4,Domestic,8/1/95,12/31/98
20168,W9,6290,Eastwind Airlines Inc.,W9,6290,Eastwind Airlines Inc.,10,1,1,Domestic,1/1/99,7/31/99
20169,L2,6699,Lynden Air Cargo Airlines,L2,6699,Lynden Air Cargo Airlines,10,1,4,Domestic,5/1/97,12/31/98
20169,L2,6699,Lynden Air Cargo Airlines,L2,6699,Lynden Air Cargo Airlines,10,2,2,Domestic,1/1/13,12/31/14
20169,L2,11040,Lynden Air Cargo Airlines,L2,11040,Lynden Air Cargo Airlines,10,2,2,International,1/1/13,12/31/14
20169,L2,6699,Lynden Air Cargo Airlines,L2,6699,Lynden Air Cargo Airlines,10,1,1,Domestic,1/1/99,12/31/12
20169,L2,11040,Lynden Air Cargo Airlines,L2,11040,Lynden Air Cargo Airlines,10,1,1,International,1/1/12,12/31/12
20169,L2,6699,Lynden Air Cargo Airlines,L2,6699,Lynden Air Cargo Airlines,10,1,1,Domestic,1/1/15,
20169,L2,11040,Lynden Air Cargo Airlines,L2,11040,Lynden Air Cargo Airlines,10,1,1,International,1/1/15,
20170,MES,30546,Mesaba Airlines,XJ,30546,Mesaba Airlines,10,1,6,Domestic,1/1/60,6/30/97
20170,XJ,6692,Mesaba Airlines,XJ,6692,Mesaba Airlines,10,2,2,Domestic,1/1/99,12/31/11
20170,XJ,6692,Mesaba Airlines,XJ,6692,Mesaba Airlines,10,1,1,Domestic,7/1/97,12/31/98
20171,NI,16042,American International Airways Inc.,NI (1),16042,American International Airways Inc.,10,1,1,International,1/1/82,9/30/84
20171,NI,6043,American International Airways Inc.,NI (1),6043,American International Airways Inc.,10,1,1,Domestic,1/1/82,9/30/84
20171,NI,6042,American International Airways Inc.,NI (1),6042,American International Airways Inc.,10,1,1,System,1/1/82,9/30/84
20172,NI,90086,Lanica,NI,90086,Lanica,153,0,0,International,7/1/81,12/31/89
20173,CDQ,16191,Kitty Hawk International,CDQ,16191,Kitty Hawk International,10,2,2,International,2/1/99,12/31/02
20173,CDQ,6191,Kitty Hawk International,CDQ,6191,Kitty Hawk International,10,2,2,Domestic,2/1/99,4/30/00
20173,CDQ,16191,Connie Kalitta Services,CDQ,16191,Kitty Hawk International,10,1,4,International,1/1/89,6/30/91
20173,CDQ,6191,Connie Kalitta Services,CDQ,6191,Kitty Hawk International,10,1,4,Domestic,1/1/89,6/30/91
20173,CDQ,16191,American International Airways Inc.,CDQ,16191,Kitty Hawk International,10,1,1,International,7/1/91,1/31/99
20173,CDQ,6191,American International Airways Inc.,CDQ,6191,Kitty Hawk International,10,1,1,Domestic,7/1/91,1/31/99
20174,AIK,38276,Air Ketchum Idaho Inc.,AIK,38276,Air Ketchum Idaho Inc.,10,1,6,Domestic,3/1/99,9/30/02
20175,LG,9454B,Luxair,LG,9454B,Luxair,454,0,0,International,3/1/99,4/30/03
20176,N7,6737,National Airlines,N7,6737,National Airlines,10,2,2,Domestic,4/1/99,11/30/02
20177,PFQ,16070,Asia Pacific,PFQ,16070,Asia Pacific,10,1,4,International,4/1/99,12/31/09
20177,PFQ,6070,Asia Pacific,PFQ,6070,Asia Pacific,10,1,4,Domestic,4/1/99,12/31/09
20177,PFQ,6069,Asia Pacific,PFQ,6069,Asia Pacific,10,1,4,System,4/1/99,12/31/09
20177,PFQ,16070,Asia Pacific,PFQ,16070,Asia Pacific,10,1,1,International,1/1/10,
20177,PFQ,6070,Asia Pacific,PFQ,6070,Asia Pacific,10,1,1,Domestic,1/1/10,
20178,LOQ,16698,Lorair Ltd.,LOQ,16698,Lorair Ltd.,10,1,1,International,5/1/99,10/31/00
20178,LOQ,6698,Lorair Ltd.,LOQ,6698,Lorair Ltd.,10,1,1,Domestic,5/1/99,10/31/00
20179,6B,9484E,Britannia Airways A.B.,6B,9484E,TUIfly Nordic A.B.,484,0,0,International,5/1/99,6/30/08
20179,6B,9484E,TUIfly Nordic A.B.,6B,9484E,TUIfly Nordic A.B.,484,0,0,International,7/1/08,
20181,TIE,38280,Trans International Express,TIE,38280,Trans International Express,10,1,6,Domestic,6/1/99,9/30/02
20182,MJ,9303F,Lapa-Lineas Aereas Privadas,MJ,9303F,Lapa-Lineas Aereas Privadas,303,0,0,International,8/1/99,8/31/02
20183,OK,9417A,Czechoslovak Airlines,OK,9417A,Czech Airlines,418,0,0,International,1/1/93,8/31/99
20183,OK,9418A,Czech Airlines,OK,9418A,Czech Airlines,418,0,0,International,9/1/99,
20183,OK,9417A,Czechoslovak Airlines,OK,9417A,Czech Airlines,417,0,0,International,7/1/81,12/31/92
20184,NOQ,9484F,Novair Airlines Ab,NOQ,9484F,Novair Airlines Ab,484,0,0,International,10/1/99,12/31/99
20185,JO,9736I,Jalways Co. Ltd.,JO,9736I,Jalways Co. Ltd.,736,0,0,International,10/1/99,11/30/10
20186,NB,9419E,Sterling Cargo,NB,9419E,Sterling Cargo,419,0,0,International,11/1/99,7/31/00
