year,month,class,passengers ,freight ,mail,ramp_to_ramp,air_time,origin_airport_id,destination_airport_id,flight_id,unique_carrier_entity,departures_scheduled,departures_performed
2017,6,F,1731,616,8809,1420,1127,11298,11292,832,0A875,12,12
2017,6,F,1873,90,0,1829,1542,13342,11292,833,0A875,12,12
2017,6,F,1577,37,6299,1413,1120,13487,11292,834,0A875,12,12
2017,6,F,1543,500,7881,1574,1327,14893,11292,835,0A875,12,12
2017,6,F,1498,2576,0,1789,1552,11292,10693,836,6725,12,12
2017,6,G,0,147172,0,1101,933,11638,11921,837,6200,12,12
2017,6,F,520,0,0,1451,1128,14783,11292,838,6904,12,12
2017,6,F,1874,0,0,2238,1986,11193,11292,839,6035,13,13
2017,6,F,1776,0,0,1992,1686,11292,11193,840,6035,13,13
2017,6,F,1492,4,0,3306,2811,12953,11292,841,1260,13,13
2017,6,F,762,0,0,1153,823,11292,14869,842,6700,13,13
2017,6,F,501,0,0,1758,1468,13367,11292,843,6700,13,13
2017,6,F,1495,719,8615,1090,862,11292,10620,844,0A875,13,13
2017,6,F,1903,4017,0,1386,1110,11292,11423,845,0A875,13,14
2017,6,F,1926,187,0,1705,1415,11292,13342,846,0A875,13,13
2017,6,F,1870,243,8853,1092,792,11292,13871,847,0A875,13,13
2017,6,F,1836,357,0,1655,1405,11292,13891,848,0A875,13,13
2017,6,F,1772,285,16658,2637,2328,11292,15304,849,0A875,13,13
2017,6,F,2217,5,3446,2883,2598,13204,11292,850,0A875,13,13
2017,6,F,1579,484,173,2935,2655,14492,11292,851,0A875,13,13
2017,6,F,1724,2,64,1741,1442,14679,11292,852,0A875,13,13
2017,6,F,1648,0,0,1276,902,10849,11292,853,6460,13,13
2017,6,F,2259,0,0,1661,1337,11003,11292,854,6460,13,13
2017,6,F,1855,0,0,1256,1016,11292,10849,855,6460,13,13
2017,6,F,2180,0,0,1402,1102,11292,11003,856,6460,13,13
2017,6,F,1820,0,0,2557,2231,11292,11995,857,6460,13,13
2017,6,F,1849,0,0,2213,1919,11292,14747,858,6460,13,13
2017,6,F,1862,0,0,2797,2502,11995,11292,859,6460,13,13
2017,6,F,1853,0,0,2058,1642,14747,11292,860,6460,13,13
2017,6,G,0,540673,0,1833,1503,13796,11292,861,6200,13,13
2017,6,F,596,0,0,1726,1383,11003,11292,862,6700,14,14
2017,6,F,1486,405,0,1190,897,10620,11292,863,0A875,14,14
2017,6,F,2007,56,1459,1698,1393,11292,10423,864,0A875,14,14
2017,6,F,2082,111,1,1800,1578,11292,14679,865,0A875,14,14
2017,6,F,1877,20,0,1563,1210,11423,11292,866,0A875,14,14
2017,6,F,1586,2188,1588,1870,1499,12266,11292,867,0A875,14,13
2017,6,F,2069,47,34416,1327,983,13871,11292,868,0A875,14,14
2017,6,F,2031,81,0,1779,1505,13891,11292,869,0A875,14,14
2017,6,F,1929,12,0,2003,1725,14831,11292,870,0A875,14,14
2017,6,F,1910,8741,0,1585,1353,11259,11292,871,6725,14,14
2017,6,F,2359,4467,0,3355,3044,11697,11292,872,6725,14,14
2017,6,F,2967,0,0,2221,1912,10693,11292,873,6460,14,14
2017,6,F,2602,0,0,2095,1764,11292,10693,874,6460,14,14
2017,6,F,1007,0,0,2765,2376,11109,14747,875,6700,15,15
2017,6,F,644,0,0,2378,1949,11603,11292,876,6700,15,15
2017,6,F,1053,0,0,2578,2121,14747,11109,877,6700,15,15
2017,6,F,2081,217,0,1074,786,10140,11292,878,0A875,15,15
2017,6,F,2231,70,8661,2661,2340,11292,14122,879,0A875,15,15
2017,6,F,2331,27,37245,1374,1074,13871,11292,880,0A875,15,15
2017,6,F,2302,435,15902,3004,2647,14122,11292,881,0A875,15,15
2017,6,F,932,0,0,1636,1239,11423,11292,882,6003,15,14
2017,6,F,2455,0,0,1838,1504,11292,13485,883,6460,15,15
2017,6,F,2373,0,0,2240,1769,13485,11292,884,6460,15,15
2017,6,G,0,1163906,0,2070,1605,11292,13244,885,6200,15,15
2017,6,F,637,0,0,1635,1349,11292,12003,886,6904,15,15
2017,6,F,565,0,0,1521,1187,11292,15919,887,6904,15,15
2017,6,F,569,0,0,1679,1389,15919,11292,888,6904,15,15
2017,6,F,1004,0,0,2946,2327,11109,14747,889,6580,15,15
2017,6,F,1024,0,0,2358,1865,14747,11109,890,6580,15,15
2017,6,F,2613,690,365,2875,2547,11433,11292,891,1260,16,16
2017,6,F,605,0,0,2013,1594,11292,13367,892,6700,16,16
2017,6,F,2324,316,0,1167,831,11292,10140,893,0A875,16,16
2017,6,F,2187,615,6609,1647,1320,12889,11292,894,0A875,16,16
2017,6,F,1854,0,0,4016,3537,12953,11292,895,0A875,16,16
2017,6,F,2427,437,8373,2417,2000,14747,11292,896,0A875,16,16
2017,6,F,2296,182,13668,2122,1791,14893,11292,897,0A875,16,16
2017,6,F,985,0,0,2420,2037,13244,11292,898,6003,16,16
2017,6,F,2812,0,0,2693,2322,10693,11292,899,6460,16,16
2017,6,F,2728,0,0,2405,2021,11292,10693,900,6460,16,16
2017,6,F,2234,0,0,1954,1564,11292,13486,901,6460,16,16
2017,6,F,2227,0,0,2738,2222,11292,15412,902,6460,16,16
2017,6,F,1813,0,0,1900,1405,13486,11292,903,6460,16,16
2017,6,F,2302,0,0,3071,2622,15412,11292,904,6460,16,16
2017,6,G,0,317135,0,1628,1405,11921,11638,905,6200,16,16
2017,6,G,0,321148,0,2418,2100,11921,13244,906,6200,16,16
2017,6,G,0,482374,0,2221,1889,13244,11292,907,6200,16,16
2017,6,G,0,1382593,0,2295,1899,13244,11292,908,6200,16,16
2017,6,G,0,660324,0,2583,2318,13244,11921,909,6200,16,16
2017,6,F,707,0,0,1653,1397,12003,11292,910,6904,16,16
2017,6,F,708,0,0,2198,1875,12992,11292,911,6904,16,16
2017,6,F,117,0,0,1409,1220,10950,14107,912,1177,16,16
2017,6,F,121,0,0,1345,1145,14107,10950,913,1177,16,16
2017,6,F,3355,285,0,2016,1643,11292,13487,914,1260,17,18
2017,6,F,3222,926,1925,3209,2726,11433,11292,915,1260,17,17
2017,6,F,1059,0,0,1722,1361,15370,11292,916,7041,17,17
2017,6,F,807,0,0,1398,1001,10140,11292,917,6700,17,17
2017,6,F,1129,0,0,1833,1290,11292,13198,918,6700,17,17
2017,6,F,1048,0,0,2416,1928,11292,14262,919,6700,17,17
2017,6,F,1124,0,0,1728,1412,11540,11292,920,6700,17,17
2017,6,F,1098,0,0,2161,1782,14262,11292,921,6700,17,17
2017,6,F,1932,252,8621,3079,2732,11066,11292,922,0A875,17,17
2017,6,F,2665,466,0,1203,851,11292,10140,923,0A875,17,17
2017,6,F,3223,503,8119,3311,2842,11292,11042,924,0A875,17,19
2017,6,F,2875,113,2806,2409,2019,11292,12339,925,0A875,17,17
2017,6,F,2193,287,2039,1874,1496,11292,12889,926,0A875,17,17
2017,6,F,1985,87,0,2315,2013,13264,11292,927,0A875,17,17
2017,6,F,2494,791,5323,2527,2212,13495,11292,928,0A875,17,16
2017,6,F,2721,1632,15235,3356,3023,14122,11292,929,0A875,17,17
2017,6,F,2500,145,0,2472,2104,14831,11292,930,0A875,17,17
2017,6,F,2123,3577,0,1975,1626,11292,11259,931,6725,17,17
2017,6,F,2319,0,0,2657,2337,11292,14057,932,6460,17,17
2017,6,F,2891,0,0,3045,2580,11292,14747,933,6460,17,17
2017,6,F,2433,0,0,2556,2114,14057,11292,934,6460,17,17
2017,6,F,2934,0,0,2668,2142,14747,11292,935,6460,17,17
2017,6,F,679,0,0,1972,1649,11292,13367,936,6904,17,17
2017,6,F,918,0,0,1822,1442,11292,11540,937,6700,18,18
2017,6,F,1058,0,0,3120,2687,11292,11603,938,6700,18,18
2017,6,F,888,0,0,1985,1417,11292,15919,939,6700,18,18
2017,6,F,1184,0,0,2908,2250,11603,11292,940,6700,18,18
2017,6,F,873,0,0,1572,1199,12278,11292,941,6700,18,18
2017,6,F,2893,546,0,1334,994,10140,11292,942,0A875,18,18
2017,6,F,2741,1405,18722,3554,3171,11292,10821,943,0A875,18,18
2017,6,F,2115,2694,3387,2874,2509,11292,11066,944,0A875,18,18
2017,6,F,2160,517,1185,2499,2059,11292,12266,945,0A875,18,18
2017,6,F,3066,303,8184,3226,2794,11292,14122,946,0A875,18,18
2017,6,F,2620,361,0,2641,2312,11292,14831,947,0A875,18,18
2017,6,F,2097,190,0,2688,2323,11292,14831,948,0A875,18,18
2017,6,F,1747,2929,16797,1519,1133,11292,14869,949,0A875,18,18
2017,6,F,2494,1156,1283,2003,1671,11292,15016,950,0A875,18,18
2017,6,F,2222,342,14959,1395,1034,14869,11292,951,0A875,18,18
2017,6,F,3047,983,23360,4006,3573,15304,11292,952,0A875,18,18
2017,6,F,2922,2500,0,1912,1561,11292,12889,953,6725,18,18
2017,6,F,1052,0,0,1701,1282,11292,15370,954,6003,18,17
2017,6,F,801,0,0,845,381,11109,11292,955,6904,18,18
2017,6,F,769,0,0,732,315,11292,11109,956,6904,18,18
2017,6,F,677,0,0,1958,1656,11423,11292,957,6904,18,18
2017,6,G,0,567627,0,1556,1172,10620,11292,958,6910,18,18
2017,6,G,0,1175210,26302,1514,1151,11292,10620,959,6910,18,18
2017,6,G,0,856546,0,2387,1952,11292,13891,960,6910,18,18
2017,6,G,0,1399292,0,2152,1816,13891,11292,961,6910,18,18
2017,6,G,0,1331386,0,2207,2005,14512,11292,962,6910,18,18
2017,6,F,799,0,0,1474,1081,11292,12278,963,6700,19,19
2017,6,F,1235,0,0,2895,2334,11292,14730,964,6700,19,19
2017,6,F,988,0,0,1387,990,14457,11292,965,6700,19,19
2017,6,F,2334,688,16317,4774,4372,10529,11292,966,0A875,19,19
2017,6,F,1451,0,0,1884,1335,10849,11292,967,0A875,19,19
2017,6,F,2272,1529,0,1805,1460,11292,10849,968,0A875,19,19
2017,6,F,2077,324,0,2954,2536,11292,13264,969,0A875,19,19
2017,6,F,3116,575,3060,2811,2437,11292,13495,970,0A875,19,19
2017,6,F,2211,837,7032,1966,1580,11292,14107,971,0A875,19,19
2017,6,F,2274,262,0,2578,2200,11292,14570,972,0A875,19,19
2017,6,F,2356,684,24519,2286,1965,11292,14683,973,0A875,19,19
2017,6,F,4382,17245,2,2984,2357,11292,14771,974,0A875,19,19
2017,6,F,1495,171,0,1701,1376,11775,11292,975,0A875,19,19
2017,6,F,2518,413,0,2321,1955,11884,11292,976,0A875,19,19
2017,6,F,1960,72,0,2375,1978,14570,11292,977,0A875,19,19
2017,6,F,4400,196833,858,2857,2117,14771,11292,978,0A875,19,19
2017,6,F,2747,916,21458,4254,3700,15304,11292,979,0A875,19,19
2017,6,F,1220,0,0,1506,1073,10140,11292,980,6003,19,19
2017,6,F,1203,0,0,1451,996,11292,10140,981,6003,19,19
2017,6,F,1222,0,0,3233,2748,11292,11042,982,6003,19,19
2017,6,F,1232,0,0,1693,1251,11292,14869,983,6003,19,19
2017,6,F,1144,0,0,2038,1604,13198,11292,984,6003,19,19
2017,6,F,2198,0,0,2766,2215,11109,13930,985,6460,19,19
2017,6,G,0,738980,0,2010,1614,10194,11292,986,6200,19,19
2017,6,G,0,620058,0,1954,1532,11292,10194,987,6200,19,19
2017,6,G,0,1402901,0,2805,2369,13244,11292,988,6200,19,19
2017,6,F,1231,0,0,4005,3292,10397,11292,989,7041,20,20
2017,6,F,642,0,0,2315,1845,11292,13367,990,7041,20,20
2017,6,F,1219,0,0,2870,2469,11292,13495,991,7041,20,19
2017,6,F,893,0,0,1421,1000,10372,14869,992,6700,20,20
2017,6,F,1309,0,0,3681,3245,11267,11292,993,6700,20,20
2017,6,F,1343,0,0,2030,1487,11292,13198,994,6700,20,20
2017,6,F,727,0,0,2218,1691,11292,15919,995,6700,20,20
2017,6,F,1359,0,0,2552,1975,11298,11292,996,6700,20,20
2017,6,F,1266,0,0,2935,2249,11638,11292,997,6700,20,20
2017,6,F,1489,0,0,2190,1671,14107,11292,998,6700,20,20
2017,6,F,1264,0,0,2619,2186,14683,11292,999,6700,20,19
2017,6,F,2599,1573,12928,2523,2145,10423,11292,1000,0A875,20,20
2017,6,F,2835,851,0,4026,3612,11057,11292,1001,0A875,20,20
2017,6,F,2533,822,0,3650,3187,11292,11057,1002,0A875,20,20
2017,6,F,2539,164,0,1666,1280,11292,11775,1003,0A875,20,20
2017,6,F,1873,12,0,1706,1318,11292,11775,1004,0A875,20,20
2017,6,F,2451,370,0,2692,2322,11292,11884,1005,0A875,20,20
2017,6,F,2357,1076,5556,1870,1405,11292,13198,1006,0A875,20,20
2017,6,F,2185,64,0,1777,1365,11292,13851,1007,0A875,20,20
2017,6,F,2786,918,10407,3481,3041,11292,14122,1008,0A875,20,20
2017,6,F,2694,311,1009,2699,2346,11292,14679,1009,0A875,20,20
2017,6,F,2630,1695,6890,2400,2015,11292,14683,1010,0A875,20,20
2017,6,F,2341,252,0,1933,1466,11775,11292,1011,0A875,20,20
2017,6,F,3315,14047,0,3262,2849,11292,11042,1012,6725,20,20
2017,6,F,3185,0,0,1851,1443,11292,11423,1013,6460,20,20
2017,6,F,3192,0,0,2196,1749,11423,11292,1014,6460,20,20
2017,6,F,2392,0,0,3268,2636,13930,11109,1015,6460,20,20
2017,6,F,3556,3649,1757,2472,2069,13487,11292,1016,1260,21,21
2017,6,F,1220,0,0,1546,1138,11292,12278,1017,7041,21,20
2017,6,F,852,0,0,2460,1834,10713,11292,1018,6700,21,21
2017,6,F,1345,0,0,1596,1102,11292,10140,1019,6700,21,21
2017,6,F,987,0,0,2662,2145,11292,15016,1020,6700,21,21
2017,6,F,1004,0,0,1324,938,14869,10372,1021,6700,21,21
2017,6,F,3030,348,37051,3778,3266,10397,11292,1022,0A875,21,20
2017,6,F,2821,182,0,4590,4250,11292,11697,1023,0A875,21,21
2017,6,F,3082,1835,7869,2322,1866,11292,13487,1024,0A875,21,21
2017,6,F,2389,211,0,2682,2331,11292,13891,1025,0A875,21,21
2017,6,F,2839,2737,27576,3179,2771,11292,14057,1026,0A875,21,21
2017,6,F,2401,559,12762,3424,3000,11292,14747,1027,0A875,21,21
2017,6,F,3102,623,0,3198,2731,11292,14831,1028,0A875,21,21
2017,6,F,3465,235,25409,4348,3860,11292,15304,1029,0A875,21,21
2017,6,F,2346,38,0,3352,2877,11986,11292,1030,0A875,21,20
2017,6,F,2571,899,14408,2117,1720,13198,11292,1031,0A875,21,21
2017,6,F,2463,179,0,2645,2249,13891,11292,1032,0A875,21,21
2017,6,F,2399,2057,9608,4983,4388,14100,11292,1033,0A875,21,20
2017,6,F,2854,85,17626,4244,3817,14122,11292,1034,0A875,21,21
2017,6,F,2937,1033,12299,2884,2409,15016,11292,1035,0A875,21,21
2017,6,F,3323,371,2418,4615,4185,15304,11292,1036,0A875,21,21
2017,6,F,2247,6073,0,4452,4045,11292,10529,1037,6725,21,21
2017,6,F,1683,6063,0,2693,2402,11292,14570,1038,6725,21,21
2017,6,F,2102,3689,0,2969,2629,11292,14730,1039,6725,21,21
2017,6,F,3148,6210,0,1652,1286,11292,14869,1040,6725,21,21
2017,6,F,1354,0,0,2035,1509,11292,13198,1041,6003,21,21
2017,6,G,0,35966,0,1532,1329,10140,11413,1042,6299,22,22
2017,6,G,0,21747,0,471,344,11711,11413,1043,6299,22,22
2017,6,F,1332,0,0,3331,2688,11292,11193,1044,7041,22,21
2017,6,F,1184,0,0,1249,690,12094,11292,1045,7041,22,22
2017,6,F,1171,0,0,2598,2123,14783,11292,1046,7041,22,22
2017,6,F,696,0,0,3192,2635,10372,14771,1047,6700,22,22
2017,6,F,1581,0,0,3308,2713,10423,11292,1048,6700,22,22
2017,6,F,779,0,0,2589,2110,11447,11292,1049,6700,22,22
2017,6,F,1379,0,0,2846,2376,12992,11292,1050,6700,22,22
2017,6,F,1215,0,0,1882,1482,13029,11292,1051,6700,22,22
2017,6,F,2543,118,22653,4775,4283,11292,10529,1052,0A875,22,22
2017,6,F,3055,1536,11430,1738,1344,11292,13871,1053,0A875,22,22
2017,6,F,2489,262,0,4319,3800,11292,14524,1054,0A875,22,22
2017,6,F,1559,70,0,3260,2774,11292,14689,1055,0A875,22,22
2017,6,F,6174,17922,18900,3425,2775,11292,14771,1056,0A875,22,22
2017,6,F,3078,1186,0,5580,4906,11697,11292,1057,0A875,22,22
2017,6,F,2855,102,1749,2679,2083,13487,11292,1058,0A875,22,21
2017,6,F,2673,738,845,3810,3363,13495,11292,1059,0A875,22,22
2017,6,F,2966,171,20983,2148,1605,13871,11292,1060,0A875,22,22
2017,6,F,2615,848,4261,3173,2747,14057,11292,1061,0A875,22,22
2017,6,F,2661,116,0,5111,4631,14524,11292,1062,0A875,22,22
2017,6,F,3690,1894,13457,2840,2358,14683,11292,1063,0A875,22,22
2017,6,F,2037,31,0,2991,2517,14689,11292,1064,0A875,22,22
2017,6,F,2872,7027,0,4005,3632,11042,11292,1065,6725,22,22
2017,6,F,3714,21316,0,3486,3055,11292,11066,1066,6725,22,22
2017,6,F,3766,1479,0,4790,4291,11292,12953,1067,6725,22,22
2017,6,F,1430,0,0,3749,3117,11292,11066,1068,6003,22,22
2017,6,F,3289,0,0,2178,1641,10627,11292,1069,6460,22,22
2017,6,F,3366,0,0,2039,1551,11292,10627,1070,6460,22,22
2017,6,G,0,35960,0,1532,1329,10140,11413,1071,6200,22,22
2017,6,G,0,576847,0,2790,2357,11109,13244,1072,6200,22,22
2017,6,G,0,21715,0,471,345,11711,11413,1073,6200,22,22
2017,6,G,0,11749,0,1516,1388,12094,11122,1074,6200,22,22
2017,6,G,0,824702,0,2906,2451,13244,11109,1075,6200,22,22
2017,6,G,0,552896,0,2939,2474,11292,14570,1076,6910,22,22
2017,6,F,1245,0,0,1194,634,11292,12094,1077,7041,23,23
2017,6,F,1602,0,0,2159,1583,11292,13871,1078,7041,23,25
2017,6,F,1484,0,0,1601,1065,11292,14457,1079,7041,23,23
2017,6,F,1064,0,0,2084,1348,10140,11292,1080,6700,23,23
2017,6,F,1645,0,0,4532,3933,10397,11292,1081,6700,23,23
2017,6,F,1532,0,0,3294,2614,10800,11292,1082,6700,23,23
2017,6,F,1650,0,0,4319,3722,11193,11292,1083,6700,23,23
2017,6,F,1087,0,0,1801,1269,11292,10140,1084,6700,23,23
2017,6,F,1653,0,0,2726,2115,11292,11298,1085,6700,23,23
2017,6,F,1379,0,0,3533,2888,11292,11638,1086,6700,23,23
2017,6,F,1578,0,0,2748,2110,11292,14107,1087,6700,23,23
2017,6,F,1367,0,0,2242,1746,11775,11292,1088,6700,23,23
2017,6,F,1652,0,0,2622,2011,13198,11292,1089,6700,23,23
2017,6,F,1023,0,0,3596,2881,13264,11292,1090,6700,23,23
2017,6,F,996,0,0,3623,2957,14698,11292,1091,6700,23,23
2017,6,F,1102,0,0,3002,2410,14771,10372,1092,6700,23,23
2017,6,F,3699,660,0,2362,1927,10713,11292,1093,0A875,23,23
2017,6,F,3729,3280,0,2586,2099,11292,10713,1094,0A875,23,23
2017,6,F,2485,507,0,1900,1474,11292,12441,1095,0A875,23,23
2017,6,F,2105,488,0,2106,1667,13851,11292,1096,0A875,23,23
2017,6,F,2706,703,0,2267,1768,13851,11292,1097,0A875,23,23
2017,6,F,3887,797,41239,5553,4854,14100,11292,1098,0A875,23,23
2017,6,F,3365,574,21015,2297,1855,14107,11292,1099,0A875,23,23
2017,6,F,6738,129167,24,3378,2606,14771,11292,1100,0A875,23,23
2017,6,F,2635,279,0,5079,4581,10994,11292,1101,6725,23,23
2017,6,F,3760,3097,0,2477,2102,11292,10713,1102,6725,23,23
2017,6,F,2970,745,0,4135,3727,11292,10994,1103,6725,23,22
2017,6,F,3708,3409,0,4071,3622,11433,11292,1104,6725,23,23
2017,6,F,2760,10538,0,3697,3315,14730,11292,1105,6725,23,23
2017,6,F,3476,4522,0,2294,1953,15376,11292,1106,6725,23,23
2017,6,F,1450,0,0,4331,3727,11066,11292,1107,6003,23,23
2017,6,F,1269,0,0,2505,1967,13158,11292,1108,6003,23,23
2017,6,F,1046,0,0,3820,3296,11292,15412,1109,6904,23,23
2017,6,F,1009,0,0,4108,3721,15412,11292,1110,6904,23,22
2017,6,F,1096,0,0,3682,3167,12266,13502,1111,6085,23,23
2017,6,F,916,0,0,3358,2861,13502,12266,1112,6085,23,23
2017,6,F,2486,1529,1008,3959,3556,11193,11292,1113,1260,24,24
2017,6,F,2380,1,1293,3665,3161,11292,11193,1114,1260,24,24
2017,6,F,1462,0,0,2605,1988,11292,14783,1115,7041,24,25
2017,6,F,1157,0,0,1896,1491,12278,11292,1116,7041,24,23
2017,6,F,1059,0,0,3528,2812,10800,11292,1117,6700,24,24
2017,6,F,925,0,0,3945,3314,11292,14698,1118,6700,24,24
2017,6,F,1489,0,0,3793,3158,12266,10372,1119,6700,24,24
2017,6,F,1061,0,0,2797,2170,15370,11292,1120,6700,24,24
2017,6,F,3522,201,0,2464,1993,10713,11292,1121,0A875,24,24
2017,6,F,3576,27,7209,3137,2540,11292,10423,1122,0A875,24,25
2017,6,F,3070,610,7504,2883,2440,11292,10423,1123,0A875,24,24
2017,6,F,3383,4871,14152,2556,2054,11292,11298,1124,0A875,24,24
2017,6,F,3898,493,0,5314,4840,11292,11697,1125,0A875,24,23
2017,6,F,2282,388,0,1835,1351,11292,12278,1126,0A875,24,24
2017,6,F,3552,1252,0,10354,9830,11292,12758,1127,0A875,24,24
2017,6,F,3711,5028,0,10426,9826,11292,13830,1128,0A875,24,24
2017,6,F,3779,5719,27470,4942,4384,11292,15304,1129,0A875,24,24
2017,6,F,4189,491,0,6149,5423,11697,11292,1130,0A875,24,24
2017,6,F,2917,229,0,1979,1536,12278,11292,1131,0A875,24,24
2017,6,F,2327,219,0,2021,1444,12441,11292,1132,0A875,24,24
2017,6,F,3052,5865,0,9492,9038,12758,11292,1133,0A875,24,24
2017,6,F,3450,1858,0,9395,8906,13830,11292,1134,0A875,24,24
2017,6,F,2594,377,0,2309,1896,15370,11292,1135,0A875,24,24
2017,6,F,3865,2184,0,2416,2030,10713,11292,1136,6725,24,24
2017,6,F,3238,3203,0,4580,4142,11292,12451,1137,6725,24,24
2017,6,F,3283,996,0,5175,4728,12451,11292,1138,6725,24,24
2017,6,F,4050,2376,0,2947,2521,13891,11292,1139,6725,24,24
2017,6,F,3856,1103,0,3388,2931,14831,11292,1140,6725,24,24
2017,6,F,1627,0,0,3153,2621,10423,11292,1141,6003,24,24
2017,6,F,1289,0,0,2363,1847,11292,13158,1142,6003,24,24
2017,6,F,1547,0,0,4219,3618,14730,11292,1143,6003,24,24
2017,6,F,1365,0,0,2362,1908,15370,11292,1144,6003,24,23
2017,6,F,3723,0,0,2096,1555,11292,11775,1145,6460,24,24
2017,6,F,3458,0,0,2556,1837,11775,11292,1146,6460,24,24
2017,6,G,0,40688,0,1796,1630,11122,12094,1147,6200,24,24
2017,6,F,962,0,0,3134,2557,11109,12266,1148,6085,24,24
2017,6,F,176,0,0,1986,1672,11292,10950,1149,1177,24,24
2017,6,F,1602,0,0,4439,3827,11193,11292,1150,7041,25,25
2017,6,F,1698,0,0,4249,3519,11292,13264,1151,6700,25,25
2017,6,F,1516,0,0,3135,2527,14262,11292,1152,6700,25,25
2017,6,F,4020,2585,11777,6766,6127,10721,11292,1153,0A875,25,25
2017,6,F,2770,73,0,5458,4872,11057,11292,1154,0A875,25,25
2017,6,F,3610,2093,21199,4310,3666,11292,10397,1155,0A875,25,25
2017,6,F,3660,3285,0,2817,2274,11292,10713,1156,0A875,25,25
2017,6,F,2745,3913,0,4688,4034,11292,11057,1157,0A875,25,25
2017,6,F,2893,384,13475,3973,3299,11292,14771,1158,0A875,25,25
2017,6,F,4022,591,21700,3264,2442,11298,11292,1159,0A875,25,25
2017,6,F,3668,167,2678,3109,2458,13487,11292,1160,0A875,25,25
2017,6,F,2777,1068,1429,3344,2845,14893,11292,1161,0A875,25,25
2017,6,F,4063,12170,0,2923,2385,11259,11292,1162,6725,25,25
2017,6,F,3748,8631,0,3262,2825,14893,11292,1163,6725,25,25
2017,6,F,1666,0,0,2361,1739,11292,13851,1164,6003,25,25
2017,6,F,3543,0,0,2104,1558,11292,14869,1165,6460,25,25
2017,6,F,3589,0,0,3005,2390,11292,15016,1166,6460,25,25
2017,6,F,3157,0,0,2737,2050,12889,11109,1167,6460,25,25
2017,6,F,3477,0,0,2151,1393,14869,11292,1168,6460,25,25
2017,6,F,3592,0,0,3528,2879,15016,11292,1169,6460,25,25
2017,6,G,0,40799,0,1612,1453,11413,10140,1170,6299,26,26
2017,6,F,1693,0,0,3899,3301,13244,11292,1171,7041,26,26
2017,6,F,1519,0,0,2398,1888,13851,11292,1172,7041,26,26
2017,6,F,1369,0,0,3759,3211,10372,12266,1173,6700,26,26
2017,6,F,1878,0,0,4531,3928,10693,11292,1174,6700,26,26
2017,6,F,1537,0,0,4181,3467,11292,10599,1175,6700,26,26
2017,6,F,1538,0,0,2454,1791,11292,11775,1176,6700,26,26
2017,6,F,1409,0,0,3391,2687,11292,14262,1177,6700,26,26
2017,6,F,1036,0,0,3422,2784,11292,14814,1178,6700,26,26
2017,6,F,1876,0,0,2957,2403,11423,11292,1179,6700,26,26
2017,6,F,857,0,0,2930,2272,12389,11292,1180,6700,26,26
2017,6,F,1856,0,0,2646,1984,13871,11292,1181,6700,26,26
2017,6,F,1034,0,0,3823,3293,14814,11292,1182,6700,26,26
2017,6,F,2976,92,0,2323,1790,11292,15370,1183,0A875,26,26
2017,6,F,4320,1002,9892,2656,2108,14107,11292,1184,0A875,26,26
2017,6,F,3602,91,0,3742,3218,14831,11292,1185,0A875,26,26
2017,6,F,4367,5586,0,3451,2976,10423,11292,1186,6725,26,26
2017,6,F,3362,5171,0,5018,4494,11292,14100,1187,6725,26,24
2017,6,F,3680,1221,0,4699,4132,11292,14122,1188,6725,26,27
2017,6,F,3526,6116,0,6369,5728,11697,11292,1189,6725,26,26
2017,6,F,3776,1335,0,3176,2730,11884,11292,1190,6725,26,26
2017,6,F,3208,0,0,2971,2372,11109,12889,1191,6460,26,26
2017,6,F,3677,0,0,3674,3054,11292,12339,1192,6460,26,26
2017,6,F,3388,0,0,2890,2297,11292,12889,1193,6460,26,26
2017,6,F,4463,0,0,4297,3573,12339,11292,1194,6460,26,26
2017,6,F,3674,0,0,2894,2159,12889,11292,1195,6460,26,26
2017,6,G,0,40799,0,1609,1453,11413,10140,1196,6200,26,26
2017,6,F,2861,122,7052,2839,2350,11292,13487,1197,6795,26,26
2017,6,F,2982,816,7011,3177,2555,13487,11292,1198,6795,26,26
2017,6,F,1231,0,0,2518,1888,11292,13198,1199,6904,26,26
2017,6,F,1208,0,0,1556,957,11292,13502,1200,6904,26,26
2017,6,F,880,0,0,1574,943,13502,11292,1201,6904,26,26
2017,6,F,114,0,0,1458,1207,10140,10272,1202,1177,26,26
2017,6,F,93,0,0,1412,1194,10272,10140,1203,1177,26,26
2017,6,F,193,0,0,2085,1772,10950,11292,1204,1177,26,26
2017,6,F,1906,0,0,2763,2034,11292,13198,1205,7041,27,29
2017,6,F,1722,0,0,3388,2626,11292,13486,1206,7041,27,27
2017,6,F,1681,0,0,2465,1891,13871,11292,1207,7041,27,26
2017,6,F,1573,0,0,4640,3998,10693,11292,1208,6700,27,27
2017,6,F,1860,0,0,4266,3504,11292,10693,1209,6700,27,27
2017,6,F,1016,0,0,2929,2267,11292,12389,1210,6700,27,27
2017,6,F,1387,0,0,2233,1572,11292,13029,1211,6700,27,27
2017,6,F,1997,0,0,2633,1832,11292,13871,1212,6700,27,27
2017,6,F,1134,0,0,3914,3104,12892,11109,1213,6700,27,27
2017,6,F,4385,2034,29315,5432,4751,11292,10821,1214,0A875,27,27
2017,6,F,3896,3289,14285,2905,2300,11292,14107,1215,0A875,27,27
2017,6,F,3647,2449,12484,3174,2694,11292,14683,1216,0A875,27,27
